6.561904017125265 0.9010707139968872|6.5360436777221125 0.9073558449745178|none|none
-0.1107487827539444 1.1067054271697998|-0.10855789482593536 1.1066759824752808|ireland|ireland
-1.3996329307556152 0.4658646583557129|-1.2621605396270752 0.3287898302078247|united-states|haiti
4.632445041333334 0.7432754039764404|4.7480754295932215 0.8092157244682312|none|none
0.08331423252820969 1.0735422372817993|0.08291817456483841 1.0739789009094238|netherlands|netherlands
6.514054198061125 -0.15587666630744934|6.279833992254929 0.09718675911426544|none|none
-0.8483738303184509 -0.5015059113502502|-0.8933111429214478 -0.5326100587844849|brazil|brazil
1.810708999633789 0.02317495085299015|1.8112618923187256 0.022574899718165398|singapore|singapore
-8.418395105992452 0.9474450349807739|-8.418574635182516 0.9475751519203186|none|none
5.469027403985159 -0.42454925179481506|5.434811476861135 -0.5015059113502502|none|none
0.2672382593154907 -0.0751708522439003|0.525497555732727 -0.03421374037861824|congo-dem-rep-|rwanda
-6.013253215943472 0.9327464699745178|-6.033424142991201 0.9219685196876526|none|none
-7.0840745011912745 -0.4162735939025879|-7.104513410721914 -0.4107441008090973|none|none
-4.421573583279745 0.1888965666294098|-4.451686803494589 0.2028752863407135|none|none
6.36624446163048 1.0735759735107422|6.366499539707796 1.0735422372817993|none|none
6.433804426585333 1.0133403539657593|6.433081690465109 1.0133112668991089|none|none
0.10062307119369507 1.1007896661758423|0.10006159543991089 1.2815498113632202|netherlands|norway
-6.19890841493477 1.0759509801864624|-6.199378799890177 1.0753319263458252|none|none
-6.199378799890177 1.0753319263458252|-6.200215976928369 1.0741342306137085|none|none
0.15251748263835907 1.0139870643615723|0.15245921909809113 1.0139464139938354|germany|germany
-6.391743202005522 1.1066759824752808|-6.394284900520937 1.104564905166626|none|none
6.220810581241743 0.773138701915741|6.2187795529710215 0.7741177082061768|none|none
0.13168849050998688 0.8663923740386963|0.10012225806713104 0.8860689997673035|italy|france
8.147610131894247 -0.10910363495349884|7.286686126385824 -0.3609011471271515|none|none
-6.086748589073316 0.8516318798065186|-6.075020034109251 0.8910080194473267|none|none
-0.6090909838676453 -0.14118732511997223|-0.6098706722259521 -0.14092329144477844|brazil|brazil
0.0770503506064415 1.064204454421997|0.07737777382135391 1.0639874935150146|netherlands|netherlands
0.18910592794418335 1.3148107528686523|0.18705755472183228 1.3149728775024414|norway|norway
-2.0462028980255127 0.6083911061286926|-2.0661866664886475 0.6300020813941956|united-states|united-states
5.460182015095846 -0.409810334444046|5.4658963719951075 -0.4222210943698883|none|none
0.1342208832502365 0.8978664875030518|0.12794481217861176 0.8995224237442017|italy|italy
4.14797550836672 0.9474450349807739|4.148842398320333 0.9463639855384827|none|none
-5.993133161460058 0.9890542030334473|-5.98583418527712 1.040808916091919|none|none
-6.134178091083662 0.9448845386505127|-6.135356892143385 0.9426758885383606|none|none
-3.981384340916769 0.8357352614402771|-3.8314388434039515 0.7126994132995605|none|none
6.384083856140272 1.0361253023147583|6.3893984893905085 1.0049993991851807|none|none
0.1506844013929367 1.0133745670318604|0.1507023721933365 1.0134093761444092|germany|germany
0.3396262228488922 1.059388279914856|0.3257179856300354 1.0189166069030762|poland|poland
2.2144689559936523 0.7065689563751221|2.217456102371216 0.7066850066184998|korea-rep-|korea-rep-
6.51660076180567 1.0784871578216553|6.476282138620512 0.9959394335746765|none|none
6.27503060573806 0.7519976496696472|6.460731197391645 0.6915940046310425|none|none
6.255709635336892 0.9369189739227295|6.2547190750585955 0.9375676512718201|none|none
6.608636174594061 1.134864330291748|6.647210274134771 1.0710982084274292|none|none
6.458474446331159 1.110823392868042|6.458115134631292 1.1109129190444946|none|none
-6.176397580896513 0.9993728399276733|-6.176474537943498 0.9994524717330933|none|none
8.305544916783468 -0.5889442563056946|8.305172506962911 -0.5890506505966187|none|none
7.286686126385824 -0.3609011471271515|7.036347631608145 0.20369486510753632|none|none
6.772492740546362 -0.4730946719646454|6.772576246653692 -0.4741958975791931|none|none
-6.052153695617811 1.0815197229385376|-6.049769852553503 1.0784871578216553|none|none
-0.004501254763454199 1.0529288053512573|-0.026993034407496452 1.118090033531189|united-kingdom|united-kingdom
6.608636174594061 1.134864330291748|6.599174414073126 1.2915326356887817|none|none
-5.9980191628085535 0.9616105556488037|-6.013253215943472 0.9327464699745178|none|none
4.3304742018329065 0.6163644194602966|4.422565166150228 0.6554650068283081|none|none
1.267797827720642 0.4163106679916382|1.368026614189148 0.3093765079975128|india|india
-1.5017292499542236 0.7578144073486328|-1.452720046043396 0.8201672434806824|united-states|united-states
6.687312994395391 1.0985859632492065|6.764252159987585 1.1212871074676514|none|none
0.15146327018737793 1.0138473510742188|0.1515541821718216 1.0137295722961426|germany|germany
-7.128858093415396 -0.023635460063815117|-7.355890933667318 0.18692690134048462|none|none
-3.3453951517688196 -0.31451481580734253|-4.054084364567892 0.47546932101249695|none|none
-4.291415039693014 0.4005588889122009|-4.436279479657308 0.37560948729515076|none|none
-7.683468166981832 0.4662823975086212|-7.789456669484274 0.5978358387947083|none|none
4.8976691404925745 0.8483060002326965|4.587826077138082 1.0078684091567993|none|none
-1.1202514171600342 -0.5778713822364807|-1.1578097343444824 -0.6170262098312378|argentina|argentina
-8.419426743184225 0.7118943929672241|-8.42785340944399 0.8169957995414734|none|none
1.4468766450881958 1.15594482421875|1.4473298788070679 1.155044436454773|russia|russia
-3.306351718492806E-4 1.0519788265228271|-0.005103517323732376 1.0484005212783813|united-kingdom|united-kingdom
-2.1487135887145996 0.9914011359214783|-1.9910714626312256 1.0394312143325806|canada|canada
-5.626590136681692 1.173462986946106|-5.65097010532488 1.0103356838226318|none|none
4.753713432942526 0.806307852268219|4.753953401242391 0.8057461380958557|none|none
5.423069659863607 -0.4590742588043213|5.46554941335787 -0.42407023906707764|none|none
6.73885548511614 0.8677859902381897|6.739196095858709 0.8673387169837952|none|none
6.5156135896789 0.7214992642402649|6.53598523536791 0.6721916198730469|none|none
-4.068716351185934 0.7065689563751221|-4.008571688328878 0.6228758692741394|none|none
0.21935886144638062 1.174983263015747|0.2268657386302948 1.1728408336639404|denmark|sweden
-1.4729121923446655 0.6265205144882202|-1.5039899349212646 0.7574484348297119|united-states|united-states
6.389896076415674 0.9994524717330933|6.388812180851595 0.9971345067024231|none|none
8.722810570393698 0.6660429239273071|8.722282711659567 0.6661422848701477|none|none
6.651742253695623 1.072878122329712|6.67685911456217 1.0449435710906982|none|none
-7.567012731228964 0.7802137136459351|-7.529833380375997 0.8048842549324036|none|none
-4.529045287762777 0.24237984418869019|-4.529098574315206 0.24243377149105072|none|none
6.774349097405569 -0.4688257575035095|6.772530589495794 -0.47305771708488464|none|none
6.213288437818186 0.09333295375108719|6.279833992254929 0.09718675911426544|none|none
0.5064128637313843 0.7875016331672668|0.5031691193580627 0.7857106924057007|turkey|turkey
0.4893074333667755 -0.4730946719646454|0.49116379022598267 -0.4688257575035095|south-africa|south-africa
-0.8598716259002686 -0.45965927839279175|-0.8176358938217163 -0.42407023906707764|brazil|brazil
-8.3735616842853 0.7508643269538879|-8.400804106389181 0.858132004737854|none|none
0.1506844013929367 1.0133745670318604|0.15085665881633759 1.0133090019226074|germany|germany
-6.197893720363275 1.0757403373718262|-6.196780268345968 1.0762985944747925|none|none
0.33259469270706177 0.9449551701545715|0.2787187099456787 0.9010707139968872|hungary|croatia
4.990927044545309 0.0817907452583313|4.942909661923544 0.3193225860595703|none|none
-7.63510495821108 0.7406541109085083|-7.63513428369631 0.7407808899879456|none|none
6.433846671377317 1.0133650302886963|6.433856357132093 1.013363242149353|none|none
5.219414893780844 -0.6440919041633606|5.196405831967489 -0.7340041995048523|none|none
6.411927778516905 0.8996632099151611|6.417406190429823 0.8978664875030518|none|none
6.825156811867849 -0.3163681626319885|6.775079582129614 -0.4677474796772003|none|none
5.436914269124166 -0.02546020969748497|5.437512520943777 -0.023635460063815117|none|none
-8.42785340944399 0.8169957995414734|-8.3735616842853 0.7508643269538879|none|none
5.673314634953634 -0.14092329144477844|5.668659273778097 -0.10227666050195694|none|none
-5.793840024863378 -0.47305771708488464|-5.79379436770548 -0.4741958975791931|none|none
2.440030097961426 0.6668854355812073|2.4517464637756348 0.7126994132995605|japan|japan
-6.574404690657751 0.237105593085289|-7.383445803319113 0.31991472840309143|none|none
-4.161565844212667 0.45262986421585083|-4.291598860417501 0.40124383568763733|none|none
-7.78491455713381 0.7578144073486328|-7.787175242100851 0.7574484348297119|none|none
1.756095290184021 0.24799400568008423|1.8310809135437012 0.2032274454832077|thailand|cambodia
5.172690812741415 0.8728876113891602|6.133888159190313 0.8298794031143188|none|none
6.517563868557112 1.0790544748306274|6.57739365497698 1.0774887800216675|none|none
6.940364662800924 1.1780681610107422|6.939620498810903 1.1787090301513672|none|none
2.439352512359619 0.6675524115562439|2.4393672943115234 0.6675401329994202|japan|japan
0.3666846752166748 1.0728517770767212|0.3254508674144745 1.134864330291748|poland|poland
-3.2335892359363 -0.6903277039527893|-3.611120049153463 -0.5011494159698486|none|none
0.08620670437812805 1.0748047828674316|0.08607777208089828 1.0757378339767456|netherlands|netherlands
-5.970365766678945 1.2967345714569092|-5.970014814530508 1.2963961362838745|none|none
0.6571793556213379 1.1780681610107422|0.6573598384857178 1.1768314838409424|russia|russia
-3.8437793890582483 0.6675022840499878|-3.843818012868063 0.6675401329994202|none|none
-1.5601009130477905 0.8345767855644226|-1.627618432044983 0.8806920647621155|united-states|united-states
-0.8141579031944275 -0.42454925179481506|-0.814717173576355 -0.4240356385707855|brazil|brazil
8.497654263173239 0.7065689563751221|8.103651348744528 1.074323296546936|none|none
4.88290244737734 0.4662823975086212|4.743783537541525 0.3105131685733795|none|none
-4.4721694628344935 0.025463182479143143|-4.469900075589315 0.023332839831709862|none|none
6.939605418835775 1.1762865781784058|6.939750615750448 1.1773114204406738|none|none
-7.421446983014242 -0.48596319556236267|-7.515800658856527 -0.6199737191200256|none|none
6.631242905055181 1.0124995708465576|6.622811530028478 1.059388279914856|none|none
-4.4721694628344935 0.025463182479143143|-4.473362867032186 0.023058118298649788|none|none
0.52937251329422 1.3163920640945435|0.5296258926391602 1.3149755001068115|russia|russia
0.08794432878494263 1.0576127767562866|0.09816189855337143 1.0669447183609009|netherlands|netherlands
-0.11109959334135056 1.104564905166626|-0.11239555478096008 1.1040984392166138|ireland|ireland
1.8310809135437012 0.2032274454832077|1.8308371305465698 0.20322100818157196|cambodia|cambodia
0.8444694876670837 1.13344407081604|0.6565951704978943 1.173462986946106|russia|russia
-5.62764293352236 1.1750128269195557|-5.626765195523397 1.1762865781784058|none|none
-3.2707634607898157 -0.8455566763877869|-3.6444533506976526 -0.6300039291381836|none|none
6.399451095853941 1.075888752937317|6.390392411743299 1.0800914764404297|none|none
-1.0713592767715454 0.27026280760765076|-1.1002604961395264 0.31991472840309143|dominica|sint-maarten
-3.843560043965475 0.6660429239273071|-2.756176710128784 0.3812730312347412|none|united-states
-7.574765984212057 0.7798840999603271|-7.574860397969381 0.7799327969551086|none|none
0.36939090490341187 0.8250439167022705|0.3574114143848419 0.8760373592376709|serbia|serbia
0.07656499743461609 1.0659745931625366|0.0770503506064415 1.064204454421997|netherlands|netherlands
8.648029867802755 0.6459521055221558|8.648162905369894 0.6459780931472778|none|none
-6.187435198818342 1.0506025552749634|-6.1822867582189005 1.0361253023147583|none|none
-4.529045287762777 0.24237984418869019|-4.527090016995565 0.24799400568008423|none|none
0.31643277406692505 1.2930153608322144|0.4331098794937134 1.3234158754348755|sweden|finland
0.21850837767124176 1.1783396005630493|0.21935886144638062 1.174983263015747|denmark|denmark
-1.8938957452774048 0.9007806181907654|-2.1176187992095947 0.858132004737854|united-states|united-states
1.2723615169525146 0.3390236794948578|1.2740685939788818 0.3390316367149353|india|india
4.148842398320333 0.9463639855384827|4.1477959791766565 0.9475751519203186|none|none
-0.2309749573469162 0.1487586796283722|-0.6145260334014893 -0.10227666050195694|sierra-leone|brazil
6.4774425516473215 0.9947639107704163|6.476282138620512 0.9959394335746765|none|none
6.608636174594061 1.134864330291748|6.704456154500143 1.214240550994873|none|none
-5.912400994692938 0.9766460657119751|-5.889511499797003 1.0449435710906982|none|none
5.390253309403555 -0.41861531138420105|5.422018829976217 -0.4593149423599243|none|none
6.418575335537092 0.9732277989387512|6.41938898364176 0.9726378917694092|none|none
0.3254508674144745 1.134864330291748|0.3666846752166748 1.0728517770767212|poland|poland
-8.347147289906637 0.632675290107727|-8.346780602131979 0.6328948140144348|none|none
-6.0328411797629755 1.013446569442749|-6.090088475738661 0.9959394335746765|none|none
4.15533429781069 0.7048624157905579|4.15584904352297 0.7045066356658936|none|none
-5.224758092557089 1.2117588520050049|-5.225458685551779 1.2114795446395874|none|none
2.438751697540283 0.6658658981323242|2.4390974044799805 0.6661422848701477|japan|japan
-1.4729121923446655 0.6265205144882202|-1.472843050956726 0.6265891790390015|united-states|united-states
-4.162206236516134 0.4515754282474518|-4.171234194432394 0.2577948570251465|none|none
-7.134374741707937 -0.400316447019577|-7.143300954495565 -0.4590742588043213|none|none
-7.1008212010013025 -0.42407023906707764|-7.143056933079855 -0.45965927839279175|none|none
0.2981652617454529 -0.40452244877815247|0.49362099170684814 -0.272236704826355|namibia|zambia
4.971330587063925 0.7620521187782288|4.983181420956747 0.7756502032279968|none|none
-5.8279064933406275 0.8673872351646423|-5.876419160758154 0.8257606029510498|none|none
0.13436928391456604 0.870671808719635|0.133552685379982 0.8823105692863464|italy|italy
8.722551170979635 0.6675453782081604|8.722585026417867 0.6675555109977722|none|none
