5.529349688683645 -0.4107121527194977|5.558258537446157 -0.370559424161911|5.516581658517019 -0.3553129732608795|none|none|none
5.528093461190359 -0.4110354781150818|5.529036287461416 -0.41083258390426636|5.529349688683645 -0.4107121527194977|none|none|none
5.529036287461416 -0.41083258390426636|5.528093461190359 -0.4110354781150818|5.528893772755758 -0.41199010610580444|none|none|none
5.389891091977255 -0.5498265027999878|5.3898741642581385 -0.5326100587844849|5.388971273099081 -0.5499675273895264|none|none|none
5.389436904584066 -0.5501587986946106|5.389891091977255 -0.5498265027999878|5.388971273099081 -0.5499675273895264|none|none|none
5.389298144971029 -0.5502653121948242|5.389436904584066 -0.5501587986946106|5.388971273099081 -0.5499675273895264|none|none|none
5.26437479654421 -0.644515335559845|5.2718310991870325 -0.651002824306488|5.388971273099081 -0.5499675273895264|none|none|none
5.434811476861135 -0.5015059113502502|5.423313681279318 -0.45965927839279175|5.421859625970022 -0.4599423110485077|none|none|none
5.421859625970022 -0.4599423110485077|5.3076779286014 -0.4969066381454468|5.3898741642581385 -0.5326100587844849|none|none|none
5.469027403985159 -0.42454925179481506|5.46812075773348 -0.4244384169578552|5.467816297207968 -0.42497554421424866|none|none|none
5.423313681279318 -0.45965927839279175|5.434811476861135 -0.5015059113502502|5.467816297207968 -0.42497554421424866|none|none|none
5.469027403985159 -0.42454925179481506|5.481971029435293 -0.4167545437812805|5.469112519417898 -0.4236385226249695|none|none|none
5.482296113167898 -0.4162735939025879|5.481971029435293 -0.4167545437812805|5.528893772755758 -0.41199010610580444|none|none|none
8.30938440958132 0.10471026599407196|8.395352903996603 0.25674816966056824|8.144797031079428 0.1888965666294098|none|none|none
8.094201151524679 0.025463182479143143|8.209802095090048 0.026615014299750328|8.144797031079428 0.1888965666294098|none|none|none
8.209802095090048 0.026615014299750328|8.094201151524679 0.025463182479143143|8.096963826810018 0.02309313416481018|none|none|none
8.147580806409017 -0.10867997258901596|8.096963826810018 0.02309313416481018|8.09466797510256 0.02260620705783367|none|none|none
8.094447199498312 0.022574899718165398|8.09466797510256 0.02260620705783367|8.093894306813375 0.02317495085299015|none|none|none
8.058289472256796 0.05499578267335892|8.094201151524679 0.025463182479143143|8.144797031079428 0.1888965666294098|none|none|none
8.094201151524679 0.025463182479143143|8.093894306813375 0.02317495085299015|8.096470538769857 0.023332839831709862|none|none|none
8.033512298260824 0.09308041632175446|8.058289472256796 0.05499578267335892|8.144797031079428 0.1888965666294098|none|none|none
8.037325326596395 0.24237984418869019|8.033512298260824 0.09308041632175446|8.114022437726156 0.20322100818157196|none|none|none
8.037325326596395 0.24237984418869019|8.039280597363607 0.24799400568008423|8.037272040043966 0.24243377149105072|none|none|none
8.039280597363607 0.24799400568008423|7.826644961033956 0.40451890230178833|8.037272040043966 0.24243377149105072|none|none|none
7.826644961033956 0.40451890230178833|7.826387588177816 0.4047316312789917|7.651211921368734 0.3093765079975128|none|none|none
7.550983134900228 0.4163106679916382|7.632925097142355 0.520658016204834|7.622164789830343 0.5635581612586975|none|none|none
7.266267899666921 0.45335718989372253|7.622164789830343 0.5635581612586975|7.4912771622287195 0.7922531366348267|none|none|none
7.200030211602346 0.5413007140159607|7.266267899666921 0.45335718989372253|7.4912771622287195 0.7922531366348267|none|none|none
7.200030211602346 0.5413007140159607|7.166031006966726 0.47442394495010376|7.246432904397146 0.45148736238479614|none|none|none
7.550983134900228 0.4163106679916382|7.651211921368734 0.3093765079975128|7.69596237341036 0.4867144227027893|none|none|none
7.166031006966726 0.47442394495010376|7.0911001602755945 0.7197823524475098|6.897462670003073 0.5880293846130371|none|none|none
6.897462670003073 0.5880293846130371|6.830258254204885 0.5511400103569031|6.850982491170065 0.27480465173721313|none|none|none
8.886061970387594 -0.6582059860229492|8.920931164418356 -0.6271750926971436|8.920922581349508 -0.6271389126777649|none|none|none
8.922192875538961 -0.6287963390350342|8.951771799718038 -0.5031149983406067|8.920922581349508 -0.6271389126777649|none|none|none
8.95525056520571 -0.5011494159698486|8.951771799718038 -0.5031149983406067|8.922192875538961 -0.6287963390350342|none|none|none
8.95525056520571 -0.5011494159698486|8.954020563756124 -0.4988590180873871|8.953975025807516 -0.49884533882141113|none|none|none
8.954081598912374 -0.4987379312515259|8.954082075749533 -0.49873802065849304|8.954094235097067 -0.4986491799354553|none|none|none
8.954020563756124 -0.4988590180873871|8.954081598912374 -0.4987379312515259|8.953975025807516 -0.49884533882141113|none|none|none
8.954094235097067 -0.4986491799354553|8.95525056520571 -0.5011494159698486|9.220975462590353 -0.31451481580734253|none|none|none
8.51228624979128 0.47546932101249695|8.395495001469747 0.2563435435295105|9.220975462590353 -0.31451481580734253|none|none|none
8.395495001469747 0.2563435435295105|8.395136419926779 0.2577948570251465|8.395352903996603 0.25674816966056824|none|none|none
8.8132429758655 -0.7139856219291687|8.812928740178243 -0.7135905623435974|8.813161436711447 -0.7139658331871033|none|none|none
8.920931164418356 -0.6271750926971436|8.92191726366152 -0.6300039291381836|8.922076050435201 -0.6290389895439148|none|none|none
8.922001425419943 -0.6298641562461853|8.92191726366152 -0.6300039291381836|9.295607153569357 -0.8455566763877869|none|none|none
5.081708375607626 -0.608465313911438|5.1449236313449305 -0.48596319556236267|5.050569955502645 -0.6199737191200256|none|none|none
5.050569955502645 -0.6199737191200256|5.143494431172506 -0.4352467358112335|4.9393771330462855 -0.21280281245708466|none|none|none
3.0592379570007324 -0.7131935954093933|5.038586203251974 -0.7889527678489685|4.9393771330462855 -0.21280281245708466|new-zealand|none|none
3.05047345161438 -0.792235791683197|3.0592379570007324 -0.7131935954093933|3.0501906871795654 -0.6926622986793518|new-zealand|new-zealand|new-zealand
3.0124218463897705 -0.8455566763877869|3.05047345161438 -0.792235791683197|3.0501906871795654 -0.6926622986793518|new-zealand|new-zealand|new-zealand
2.6387319564819336 -0.6300039291381836|2.602876663208008 -0.6582059860229492|2.9758353233337402 -0.9032326340675354|australia|australia|new-zealand
2.6388161182403564 -0.6298641562461853|2.6387319564819336 -0.6300039291381836|3.0124218463897705 -0.8455566763877869|australia|australia|new-zealand
2.9758353233337402 -0.9032326340675354|2.0220673084259033 -0.5891169309616089|0.3222631812095642 -0.6310338973999023|new-zealand|australia|south-africa
-1.0041754245758057 -0.7162051200866699|-1.1350176334381104 -0.8273489475250244|0.3222631812095642 -0.6310338973999023|argentina|argentina|south-africa
-1.2445991039276123 -0.7889527678489685|-1.1350176334381104 -0.8273489475250244|-1.1878843307495117 -0.7391958236694336|argentina|argentina|argentina
-3.307349983845846 -0.9032326340675354|-1.2445991039276123 -0.7889527678489685|-3.23276931444277 -0.7923868298530579|none|argentina|none
-3.307349983845846 -0.9032326340675354|-4.261117998753683 -0.5891169309616089|-5.960922125970022 -0.6310338973999023|none|none|none
-7.287360731755392 -0.7162051200866699|-7.418202940617697 -0.8273489475250244|-5.960922125970022 -0.6310338973999023|none|none|none
-7.5277844111071985 -0.7889527678489685|-7.418202940617697 -0.8273489475250244|-7.471069637929098 -0.7391958236694336|none|none|none
-7.5277844111071985 -0.7889527678489685|-9.03936201730837 0.3812730312347412||none|none|none
9.295607153569357 -0.8455566763877869|9.333658758793966 -0.792235791683197|9.333375994359152 -0.6926622986793518|none|none|none
9.333658758793966 -0.792235791683197|9.342423264180319 -0.7131935954093933|9.333375994359152 -0.6926622986793518|none|none|none
9.220975462590353 -0.31451481580734253|9.342423264180319 -0.7131935954093933||none|none|none
5.254919234906332 -0.6413547992706299|5.2718310991870325 -0.651002824306488|5.2642744223224085 -0.6444798707962036|none|none|none
5.2260406653033655 -0.6294313669204712|5.219414893780844 -0.6440919041633606|5.254919234906332 -0.6413547992706299|none|none|none
5.125375572835104 -0.6170262098312378|5.162933890019552 -0.5778713822364807|5.081708375607626 -0.608465313911438|none|none|none
5.162933890019552 -0.5778713822364807|5.219414893780844 -0.6440919041633606|5.2244818846331995 -0.610057532787323|none|none|none
6.256761353706018 0.21764083206653595|6.53598523536791 0.6721916198730469|6.460731197391645 0.6915940046310425|none|none|none
6.828797701989309 0.5506563782691956|6.699951473866598 0.7154589891433716|6.53598523536791 0.6721916198730469|none|none|none
6.830258254204885 0.5511400103569031|6.828797701989309 0.5506563782691956|6.850982491170065 0.27480465173721313|none|none|none
5.991965923701422 0.237105593085289|6.256761353706018 0.21764083206653595|6.123621199523107 0.7348884344100952|none|none|none
5.991965923701422 0.237105593085289|5.668587390576498 -0.10205217450857162|6.05221034983267 0.1487586796283722|none|none|none
5.673314634953634 -0.14092329144477844|5.668659273778097 -0.10227666050195694|5.656715575848715 -0.1262303590774536|none|none|none
5.673314634953634 -0.14092329144477844|5.6738818923579615 -0.14105230569839478|5.674579147492544 -0.141150563955307|none|none|none
5.656715575848715 -0.1262303590774536|5.668659273778097 -0.10227666050195694|5.668587390576498 -0.10205217450857162|none|none|none
5.579673413430349 -0.3621954619884491|5.515913252030508 -0.3539097011089325|5.558258537446157 -0.370559424161911|none|none|none
5.515913252030508 -0.3539097011089325|5.611154441033499 -0.22832727432250977|5.447472993527548 -0.2794305682182312|none|none|none
5.674094323311941 -0.14118732511997223|5.6738818923579615 -0.14105230569839478|5.673314634953634 -0.14092329144477844|none|none|none
5.611154441033499 -0.22832727432250977|5.673314634953634 -0.14092329144477844|5.576320532952444 -0.1643199622631073|none|none|none
5.558258537446157 -0.370559424161911|5.516383771096365 -0.35483139753341675|5.516581658517019 -0.3553129732608795|none|none|none
5.515805367623464 -0.3554849624633789|5.529349688683645 -0.4107121527194977|5.516581658517019 -0.3553129732608795|none|none|none
5.515805367623464 -0.3554849624633789|5.528093461190359 -0.4110354781150818|5.529349688683645 -0.4107121527194977|none|none|none
5.528093461190359 -0.4110354781150818|5.482296113167898 -0.4162735939025879|5.528893772755758 -0.41199010610580444|none|none|none
5.3898741642581385 -0.5326100587844849|5.3076779286014 -0.4969066381454468|5.388971273099081 -0.5499675273895264|none|none|none
5.2718310991870325 -0.651002824306488|5.26437479654421 -0.644515335559845|5.2642744223224085 -0.6444798707962036|none|none|none
5.3076779286014 -0.4969066381454468|5.26437479654421 -0.644515335559845|5.388971273099081 -0.5499675273895264|none|none|none
5.421859625970022 -0.4599423110485077|5.423313681279318 -0.45965927839279175|5.422018829976217 -0.4593149423599243|none|none|none
5.3076779286014 -0.4969066381454468|5.421859625970022 -0.4599423110485077|5.38968408504595 -0.41880419850349426|none|none|none
5.46812075773348 -0.4244384169578552|5.469027403985159 -0.42454925179481506|5.468468133603231 -0.4240356385707855|none|none|none
5.46812075773348 -0.4244384169578552|5.467883590851919 -0.4246833026409149|5.467816297207968 -0.42497554421424866|none|none|none
5.467581872140066 -0.4249245822429657|5.423313681279318 -0.45965927839279175|5.467816297207968 -0.42497554421424866|none|none|none
5.469112519417898 -0.4236385226249695|5.481971029435293 -0.4167545437812805|5.469051305447714 -0.4233684241771698|none|none|none
5.469027403985159 -0.42454925179481506|5.469112519417898 -0.4236385226249695|5.468480292950765 -0.424019992351532|none|none|none
5.481971029435293 -0.4167545437812805|5.482296113167898 -0.4162735939025879|5.4618805090533655 -0.4108542501926422|none|none|none
8.395352903996603 0.25674816966056824|8.395136419926779 0.2577948570251465|8.144797031079428 0.1888965666294098|none|none|none
8.096963826810018 0.02309313416481018|8.094201151524679 0.025463182479143143|8.096470538769857 0.023332839831709862|none|none|none
8.09466797510256 0.02260620705783367|8.096963826810018 0.02309313416481018|8.096470538769857 0.023332839831709862|none|none|none
8.093894306813375 0.02317495085299015|8.09466797510256 0.02260620705783367|8.096470538769857 0.023332839831709862|none|none|none
8.033512298260824 0.09308041632175446|8.144797031079428 0.1888965666294098|8.114683810864584 0.2028752863407135|none|none|none
8.114022437726156 0.20322100818157196|8.033512298260824 0.09308041632175446|8.114683810864584 0.2028752863407135|none|none|none
8.039280597363607 0.24799400568008423|8.037325326596395 0.24237984418869019|8.114022437726156 0.20322100818157196|none|none|none
7.860732857381002 0.4269413948059082|7.826644961033956 0.40451890230178833|8.039280597363607 0.24799400568008423|none|none|none
7.860732857381002 0.4269413948059082|7.826387588177816 0.4047316312789917|7.826644961033956 0.40451890230178833|none|none|none
7.651211921368734 0.3093765079975128|7.826387588177816 0.4047316312789917|7.69596237341036 0.4867144227027893|none|none|none
7.632925097142355 0.520658016204834|7.550983134900228 0.4163106679916382|7.69596237341036 0.4867144227027893|none|none|none
7.622164789830343 0.5635581612586975|7.632925097142355 0.520658016204834|7.69596237341036 0.4867144227027893|none|none|none
7.622164789830343 0.5635581612586975|7.772256557141439 0.5035098195075989|7.4912771622287195 0.7922531366348267|none|none|none
7.181132558976309 0.6689823865890503|7.200030211602346 0.5413007140159607|7.4912771622287195 0.7922531366348267|none|none|none
7.166031006966726 0.47442394495010376|7.200030211602346 0.5413007140159607|7.0911001602755945 0.7197823524475098|none|none|none
7.0911001602755945 0.7197823524475098|6.903520230446951 0.6289073824882507|6.897462670003073 0.5880293846130371|none|none|none
6.891241315995352 0.5922804474830627|6.830258254204885 0.5511400103569031|6.897462670003073 0.5880293846130371|none|none|none
8.920931164418356 -0.6271750926971436|8.922192875538961 -0.6287963390350342|8.920922581349508 -0.6271389126777649|none|none|none
8.95525056520571 -0.5011494159698486|8.922192875538961 -0.6287963390350342|8.922204796467916 -0.6288187503814697|none|none|none
8.954020563756124 -0.4988590180873871|8.95525056520571 -0.5011494159698486|8.954057518635885 -0.49885284900665283|none|none|none
